SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Predicted_Crustal_Thickness,Age,Age error,Lat,Lon,CITATION
52.41919089,0.996137426,18.56068307,9.056718846,0.203293352,4.716405774,8.721284815,3.862573694,1.097784102,0.365928034,14.0571216,29.85825192,3.966285655,17.60483861,4.019492303,1.41713504,3.687885141,0.543006488,3.120944795,0.613036378,1.697037173,0.243732327,1.565359328,0.231754054,861.8619034,17.11507213,20.64071008,265.4551562,1.478353532,3.486860057,0.203411451,2.324015786,0.585612358,5.716538821,45.87727859,18.69026509,230.092749,16.70021656,18.13446442,4.960357796,0.821329965,0.203730375,14.20285667,2.227514153,50.35689577,6.100422106,19.0743757,2.68051915,3.497238094,1.993756155,2.567776121,11.41369982,0.023948976,11.24651592,0.156764975,1.74455893,1.028616092,1.484653232,2.3559352,1.153687621,0.568764569,0.135787671,0.893524863,0.970262558,0.072580369,0.078813715,33.85587898,92.1,1,29.457647,89.64074167,[25814] CHEN LONG (2022)
51.90098258,1.108863723,18.95335585,9.360657927,0.195077877,4.178773474,8.511555797,4.09663542,1.108863723,0.585233632,18.3399227,39.8608146,5.268736293,23.17078709,5.069840972,1.67000897,4.462519693,0.64581698,3.513349204,0.681996916,1.955731539,0.265856052,1.626349321,0.249031474,918.6082237,19.70117338,15.18821523,302.8345004,1.106436868,2.95327862,0.162551482,1.75269401,0.478784985,5.34922964,34.71918636,15.67579493,245.4542265,10.00729584,2.430046539,5.205499142,0.930905096,0.149903692,19.31860564,1.815894397,46.62708185,7.660571989,24.50938066,1.76229028,3.617455222,2.160267268,3.117313671,6.848180555,0.016533942,14.24711579,0.225075177,2.023271093,1.176112034,1.077686071,2.743887574,1.23377179,0.611580217,0.08896394,0.638391602,0.155019031,0.040770518,0.009900202,25.1682438,92.1,1,29.457647,89.64074167,[25814] CHEN LONG (2022)
54.87867099,1.183697626,18.41874324,8.192003918,0.173472928,3.438845691,7.275658686,4.214371721,1.80615931,0.418375885,21.71578817,45.93915389,5.985841017,25.74702035,5.677712609,1.784894581,5.0955638,0.742588096,4.353185412,0.845246792,2.394286502,0.343448729,2.172467411,0.338437773,799.3138782,24.01796987,45.73364943,387.6350877,3.275592968,8.441895359,0.460338884,4.069555688,1.127363854,7.832541385,122.1804721,16.88623536,180.3101492,6.957714551,1.453660357,6.020531031,0.904147532,0.351482469,22.95568429,3.885855924,33.27982683,6.790470335,21.14607274,5.087044107,3.824742403,2.003797797,2.613485744,21.51931253,0.057216133,11.85151051,0.103321071,1.912699289,1.071989868,1.873241305,2.345519097,2.149824008,0.827489481,0.169437955,0.412034678,0.08608552,0.038587482,0.008062,37.04906986,93.5,1.7,29.457647,89.64074167,[25814] CHEN LONG (2022)
52.07810178,1.158202224,18.20324912,9.731973552,0.215241121,4.58156101,8.568646543,3.976835955,1.106954338,0.379234356,16.1964162,34.7051211,4.547620575,20.16833274,4.679085714,1.669546548,4.192774762,0.620795272,3.751212998,0.693220048,1.986667967,0.279047424,1.763882433,0.268833204,844.0560383,19.81569289,19.43040677,286.4257993,1.283516988,3.608424266,0.209809184,1.752309234,0.403224457,5.752361133,38.76954046,20.07707937,246.5951619,11.72058245,2.803767267,5.083790293,0.817353009,0.182099323,14.26630806,2.045728331,42.59533305,6.237733604,19.67541626,1.95650693,3.461448922,2.12667972,2.65271972,8.28570854,0.023020281,11.43405726,0.209450445,1.75139579,1.017795989,0.993438792,2.377014864,1.16152238,0.593301435,0.088430379,0.583779256,0.139650156,0.047529653,0.01136992,28.8975431,93.5,1.7,29.457647,89.64074167,[25814] CHEN LONG (2022)
54.46891786,1.212911906,18.02040546,8.705445873,0.183465666,3.618350644,7.562862472,4.056629736,1.661383535,0.509626851,26.3474298,56.70494581,7.50325328,32.85113168,7.057227215,2.06383476,6.490419968,0.946903023,5.403097168,1.054821456,2.861127589,0.40472332,2.541403542,0.381446422,934.6871101,29.54281691,46.89110697,436.919929,3.804790776,10.13835162,0.546721458,3.746691701,1.36246561,7.564044298,147.1849496,19.95148125,220.2285154,8.357190358,2.618391988,5.718013271,0.89183878,0.343174845,21.89912235,3.989272641,31.63838821,7.042748101,22.3124525,4.982089218,3.733396842,2.126028818,2.776901463,20.85591765,0.050167705,12.92637361,0.100254244,1.919415673,1.111983728,1.474260832,2.553872245,1.983938947,0.75606469,0.126822426,0.418875684,0.131237975,0.037947812,0.011889432,36.41161051,93.5,1.7,29.457647,89.64074167,[25814] CHEN LONG (2022)
52.01533942,0.938315927,18.85811032,9.1975359,0.203981723,4.242819843,8.975195823,4.069435379,0.968913185,0.530352481,17.77023233,38.63401591,5.136118668,22.38470061,4.851735667,1.59704895,4.24085963,0.608092866,3.575966221,0.677386516,1.822774576,0.257372965,1.554575176,0.245879709,987.5758491,18.49750284,9.997568868,263.1668272,1.157298575,2.659397736,0.140580382,0.982798814,0.235773667,4.522564051,34.09945149,14.55395468,187.4461401,6.022733875,0.816643005,5.038348564,0.960682773,0.143770635,18.08215244,1.710690983,53.38968496,7.765311958,24.85181579,1.843462428,3.662654677,2.300285169,3.120939882,7.028299526,0.010123343,14.39923971,0.212460046,2.088607108,1.210147164,0.632197676,2.727986202,1.403959703,0.561363636,0.053131432,0.413821123,0.056111416,0.032130477,0.004356681,29.13223133,93.5,1.7,29.457647,89.64074167,[25814] CHEN LONG (2022)
54.49349324,0.939015055,18.89257464,8.037764735,0.183720337,3.541719826,7.971421281,4.194947691,1.286042358,0.459300842,20.67228066,44.7907389,5.779407463,24.8778677,5.388079465,1.651847798,4.925288764,0.727134924,4.088734311,0.826738136,2.277061153,0.336933535,1.999010692,0.315863025,875.3040843,22.80630194,30.75579276,264.636826,2.203935567,5.952774977,0.356948667,3.873607172,1.097190556,7.494407406,70.26290638,14.98573074,183.6757187,6.890208229,2.885804927,5.480990049,0.906428439,0.261014477,17.65925403,2.977860499,38.37992177,7.02507242,22.40645289,3.080854869,3.836669595,2.04537891,2.69537301,13.04043618,0.035137266,12.44508986,0.143317722,1.963963251,1.090833041,1.937762108,2.463863142,1.440782853,0.687580026,0.169848105,0.459784601,0.192570184,0.037512897,0.015711412,33.69248368,93.5,1.7,29.457647,89.64074167,[25814] CHEN LONG (2022)
55.41435731,1.030917313,17.27041676,8.534158067,0.19393494,3.694970961,7.226628287,4.042012432,2.021006216,0.571597718,28.04113608,65.21276855,7.858805877,33.75353366,7.36185119,1.73415832,6.31506126,0.963880986,5.274591823,1.038493515,2.891323725,0.420656669,2.575992256,0.391314993,763.5698817,29.69440437,52.61528761,357.3864738,3.049850038,7.69189549,0.446567096,6.030368718,1.550517472,9.372990451,96.96831505,18.08915336,186.7162524,10.05373507,7.93210701,6.063018648,0.944323911,0.259035184,19.75694864,2.985993251,25.71426832,7.394836598,25.31559185,3.265541677,3.808978932,2.047596149,2.857870078,13.17172985,0.068906971,13.10311923,0.128306306,2.196129875,1.136696774,2.340988683,2.451506306,1.914061948,0.838983051,0.203080979,0.555788039,0.438500733,0.053844992,0.042482146,38.73076911,93.5,1.7,29.457647,89.64074167,[25814] CHEN LONG (2022)
54.24482593,1.203627203,17.29959097,9.115946018,0.214204841,3.927088752,8.12958373,3.825086448,1.519834348,0.520211757,22.03138901,48.0041123,6.347088522,27.29599156,5.928021907,1.814346117,5.484439457,0.788694839,4.616928564,0.899916453,2.603772064,0.357702666,2.208312273,0.35587818,773.8546884,26.00470602,36.81041157,255.0981438,3.903073769,7.23038634,0.407916664,3.967699753,1.136211556,7.17754836,154.4346681,18.05027284,214.945132,7.95149825,3.451755824,5.344920796,0.847207771,0.278041457,14.13264753,3.274168436,29.75825559,6.777334527,21.73791854,5.938720014,3.716482387,2.090704571,2.684412879,26.05163586,0.047567602,12.36056689,0.091178953,1.845977888,1.049655841,1.796711363,2.483543439,1.186805867,0.657465496,0.15257622,0.44051956,0.191230119,0.036993153,0.016058776,34.19545207,93.5,1.7,29.457647,89.64074167,[25814] CHEN LONG (2022)
51.72271338,1.074113857,18.96224076,9.815748164,0.196232339,4.151863175,8.365694456,3.594150211,1.714450963,0.402792696,16.66733067,35.74629944,4.705974263,20.5468802,4.635194556,1.485586247,4.215633694,0.625044179,3.704770913,0.694491327,1.97349395,0.274136501,1.701222982,0.254819817,902.9331818,19.64133414,47.27731063,250.2397259,1.246675577,3.844293506,0.223912141,1.713911584,0.489796088,7.960212087,36.47855393,15.88893678,249.4203318,15.83538535,1.011205851,5.308601174,0.848584447,0.195724663,15.74930591,2.259723473,45.97107179,6.65552533,21.01211882,1.857234018,3.595821161,2.17771036,2.724624935,7.86990783,0.0523597,12.0777114,0.204399462,1.819952717,1.046104101,1.007458518,2.478001848,1.003285194,0.634567901,0.087260446,0.99662964,0.063642134,0.063488751,0.004054224,30.18616294,93.5,1.7,29.457647,89.64074167,[25814] CHEN LONG (2022)
52.46939113,1.137491728,17.80691595,9.920996029,0.217157511,4.705079418,6.204500331,3.774404368,3.143613501,0.620450034,19.35815537,42.88656784,5.714221937,25.77676144,5.703866072,1.616089774,5.322953737,0.7735954,4.419810319,0.824866073,2.309621797,0.32304905,2.023704582,0.283761618,556.1810074,23.93501951,71.34241191,466.640312,1.87964412,3.823755301,0.240373707,3.087020857,0.988133322,2.44599796,59.29852976,18.23549904,223.4662064,10.64437495,4.86432381,6.918017869,0.808779594,0.159755679,25.58966503,1.889482949,23.23712363,6.498219637,21.19210888,2.477479901,3.393865691,2.184019525,2.818527033,10.39619953,0.128271931,12.73741319,0.150965608,1.791791639,1.076947584,1.525430581,2.630301767,2.088191855,1.115,0.128975072,0.583717228,0.266750244,0.047633041,0.021767604,32.87521274,93.5,1.7,29.457647,89.64074167,[25814] CHEN LONG (2022)
46.86119399,1.091487437,20.85260761,7.026060562,0.124741422,8.056216801,12.68204451,2.027048099,1.122672793,0.155926777,6.355012066,16.62361878,2.502226814,12.4609983,3.19623565,1.063073636,3.118374692,0.454961702,2.598437629,0.483584091,1.34879789,0.170954988,1.112323671,0.162588805,959.7852064,13.05593667,26.97423567,139.2974964,1.344226207,3.463622765,0.179524787,2.329833007,0.49627713,4.070752871,36.56729769,27.84094483,215.6252054,117.8679266,82.94606639,3.149720892,0.486752672,0.265291021,5.003332223,3.113862318,73.51331664,3.881170575,14.94494742,2.800817637,1.988280203,2.336044532,2.873476249,11.44073895,0.02810445,11.20267295,0.120953456,1.273261291,0.954431583,2.094563901,2.803477777,0.646016759,0.248360656,0.178450085,4.233618051,2.979283458,0.546633342,0.384677043,37.5807106,93.5,1.7,29.457647,89.64074167,[25814] CHEN LONG (2022)
50.72255817,1.465614431,18.85825561,9.408629698,0.225479143,4.704314851,9.55211643,3.730654914,0.768678897,0.563697858,17.43600631,38.04763821,5.329111179,24.24283845,5.39696307,1.88109585,5.071246137,0.732765083,4.2456971,0.785419977,2.149126184,0.298611349,1.764697909,0.266179748,870.8189144,22.11395604,12.21184206,324.886988,1.047253372,4.924458984,0.291015391,0.575880115,0.1612046,4.356279949,32.71460235,23.77111157,309.9599383,11.68322923,14.28700023,4.499333811,0.788461652,0.222685574,13.66730315,2.790539366,39.37870333,6.712034443,21.56042573,1.479364538,3.230706989,2.405905894,3.058292891,6.061668743,0.0140234,13.73767053,0.254169387,1.720526085,1.096268728,0.32633354,2.873719128,1.048157997,0.471030043,0.026041479,0.491488553,0.60102365,0.037692707,0.046093054,29.71585334,93.5,1.7,29.457647,89.64074167,[25814] CHEN LONG (2022)
51.79266501,1.232425104,18.98961682,9.622159007,0.174593556,4.38537933,8.65778636,3.625383849,1.068101757,0.451889205,18.90711168,40.43842613,5.363452874,23.50769451,5.199176979,1.591283312,4.74205819,0.699981639,3.965951395,0.791296201,2.191621437,0.285714828,1.89464774,0.297336637,838.80133,21.87649857,27.03389407,224.3103923,2.313463569,5.081154151,0.296689948,3.263921236,0.850777078,7.807303846,77.94298062,19.24336452,261.7300129,13.87556528,10.14486651,4.693485606,0.864265898,0.232265421,11.65650591,2.681846363,38.34257696,6.779134388,21.34350638,3.562863608,3.636558585,2.093239451,2.744139118,14.99140747,0.032229198,12.40742224,0.128524452,1.848487133,1.074563849,1.722706109,2.502870634,0.857029692,0.542111506,0.149197607,0.721057135,0.527187774,0.053014804,0.038760807,33.80952957,93.6,1.5,29.457647,89.64074167,[25814] CHEN LONG (2022)
56.08134293,1.009647745,18.05127787,7.765109022,0.173373855,3.243110939,7.006343443,4.150774063,2.162073959,0.356946173,22.7,48.2,5.99,25,5.57,1.54,4.94,0.73,4.22,0.84,2.28,0.34,2.23,0.33,720,23.7,57.9,403,3.15,9.33,0.55,5.92,1.54,8.23,202,14.2,188,8.63,2.75,6.312848023,0.957805907,0.393670886,28.38028169,4.183856502,30.37974684,6.915100944,21.61434978,8.523206751,4.07540395,1.892376682,2.497757848,36.26570916,0.080416667,11.21076233,0.104761905,2.033755274,1.054852321,2.65470852,2.215246637,2.143617021,0.901018923,0.24978903,0.607746479,0.193661972,0.045904255,0.01462766,38.55501248,93.3,1.3,29.4039,89.635,[26078] TIAN YAMEI (2022)
56.55390581,0.918414205,18.17439665,7.485075769,0.163273636,3.061380683,6.939129547,4.30634216,2.020511251,0.377570284,23.99,50.52,6.72,28.02,5.71,1.63,5.24,0.79,4.49,0.93,2.47,0.36,2.37,0.35,739,25.13,53.29,369,4.29,9.17,0.54,6.12,1.72,8.57,243,15.06,191,6.62,3.14,6.326853411,0.954635893,0.364902507,24.50199203,3.869198312,29.40708317,6.876373088,21.3164557,9.669717469,4.201401051,1.894514768,2.4092827,42.55691769,0.072110961,11.82278481,0.081585082,2.0103462,1.11500199,2.582278481,2.210970464,1.931937173,0.911764706,0.243533625,0.439575033,0.208499336,0.034659686,0.016439791,39.82205925,93.3,1.3,29.4039,89.635,[26078] TIAN YAMEI (2022)
56.32813454,1.028220059,18.04984322,7.806328135,0.173066743,3.186464145,6.759783361,4.184143014,2.127702895,0.356313882,20.24,44.94,5.82,25.43,5.2,1.36,4.81,0.73,4.02,0.83,2.2,0.33,2.04,0.3,654,21.83,55.19,362,4.9,9.01,0.53,5.95,1.28,7.73,208,13.93,175,7.06,12.73,6.31184591,0.927164453,0.412734769,25.98707825,4.416666667,29.95877233,6.739968561,22.02941176,9.52817224,3.892307692,1.970588235,2.549019608,40,0.084388379,12.46568627,0.06122449,2.058634906,1.164910673,2.916666667,2.357843137,2.068571429,0.93373494,0.272560696,0.506819813,0.913854989,0.040342857,0.072742857,40.52776542,93.3,1.3,29.4039,89.635,[26078] TIAN YAMEI (2022)
55.7049244,1.083634059,17.9004079,8.197793885,0.184013331,3.353131805,7.074290271,4.109631053,2.024146638,0.368026661,23.43,52.59,6.85,27.74,5.93,1.54,5.27,0.83,4.56,0.95,2.55,0.38,2.32,0.37,664,26.45,57.18,346,3.84,11.56,0.64,5.94,1.48,9.86,208,15.96,199,7.09,4.59,6.133777691,0.885822306,0.43705104,21.67919799,4.982758621,25.10396975,6.86059581,22.66810345,7.86389414,3.951096121,1.965517241,2.556034483,35.07588533,0.086114458,11.95689655,0.096354167,1.988279773,1.048771267,2.560344828,2.271551724,1.738693467,0.867052023,0.224574669,0.444235589,0.287593985,0.035628141,0.023065327,37.30209303,93.3,1.3,29.4039,89.635,[26078] TIAN YAMEI (2022)
56.57251466,1.006230498,17.79706669,7.894335634,0.172787055,3.17115066,6.789514875,4.096069603,2.144592273,0.355738055,25.53,56.37,7.38,30.16,6.19,1.74,5.57,0.9,4.96,1.05,2.87,0.41,2.64,0.4,760,28.46,64.63,447,5.49,10.95,0.65,7.54,1.93,8.79,279,17.54,218,7.49,3.85,6.240661876,0.897048489,0.384750527,25.48460661,4.147727273,26.70414617,6.569380514,21.35227273,9.803232607,4.124394184,1.878787879,2.34469697,45.0726979,0.085039474,11.42424242,0.072859745,1.980674631,1.059732959,2.856060606,2.109848485,2.050458716,0.919161677,0.26493324,0.427023945,0.21949829,0.034357798,0.01766055,37.4160408,93.3,1.3,29.4039,89.635,[26078] TIAN YAMEI (2022)
57.08299004,0.945958317,17.72908974,7.47917366,0.162745517,3.102336415,6.682737786,4.15001068,2.308952021,0.356005818,31.75,67.78,8.79,37.4,7.39,2.14,6.75,1.03,5.93,1.22,3.23,0.48,3.12,0.45,962,33.27,83.76,527,4.71,12.88,0.74,12.57,2.71,10.14,173,19.71,210,9.07,19.24,6.458962701,0.954313195,0.387135558,26.7376966,4.128205128,28.91493838,6.913001731,21.72435897,5.199879772,4.296346414,1.900641026,2.368589744,23.41001353,0.087068607,11.98717949,0.095541401,2.037270815,1.124135858,4.028846154,2.163461538,2.50952381,0.96651446,0.377817854,0.460172501,0.976154236,0.043190476,0.091619048,37.67113177,93.3,1.3,29.4039,89.635,[26078] TIAN YAMEI (2022)
57.21327437,0.902673536,17.73905635,7.430321717,0.172420788,3.083289383,6.592559536,4.178668506,2.322609436,0.365126374,30.46,66.1,8.42,35.05,6.82,1.7,6.44,0.91,5.47,1.1,2.93,0.45,2.7,0.45,829,30.35,86.08,455,4.44,12.72,0.77,19.78,2.14,11.84,200,15.67,188,6.43,3.11,6.501277942,1.003624382,0.419110379,29.03637524,4.711111111,27.31466227,7.663791217,24.48148148,6.589785832,4.46627566,2.025925926,2.525925926,29.3255132,0.103835947,12.98148148,0.101351351,2.177924217,1.154859967,7.325925926,2.385185185,2.420212766,0.986153846,0.651729819,0.410338226,0.198468411,0.034202128,0.016542553,42.78629791,92.5,2.2,29.4039,89.635,[26078] TIAN YAMEI (2022)
56.7776396,0.897025545,17.97109131,7.596175409,0.173289026,3.139589407,6.707304642,4.189517033,2.150822613,0.397545412,22.29,47.72,6.14,26.3,5.17,1.36,4.48,0.73,4.13,0.83,2.07,0.3,1.86,0.3,593,21.28,55.35,339,4.67,8.76,0.52,7.36,1.51,7.39,169,11.86,135,5.06,3.17,6.340339646,1.047462406,0.411654135,28.58347386,4.709677419,27.86654135,8.140941881,25.65591398,7.941729323,4.311411992,2.220430108,2.779569892,32.68858801,0.093338954,14.13978495,0.064239829,2.242481203,1.235902256,3.956989247,2.408602151,2.511111111,0.945288754,0.345864662,0.426644182,0.267284992,0.037481481,0.023481481,39.53168523,92.5,2.2,29.4039,89.635,[26078] TIAN YAMEI (2022)
57.31172934,0.876388464,17.76215225,7.337205747,0.163049017,3.057169061,6.521960664,4.188321614,2.415163559,0.366860287,25.3,54.21,7.2,28.01,5.81,1.44,4.96,0.81,4.59,0.95,2.42,0.38,2.24,0.35,671,24.46,72.31,394,4.95,10.25,0.63,7.91,1.6,10.47,193,12.54,147,6.5,3.1,6.603485173,1.034341783,0.419051513,31.41945774,4.575892857,27.43254293,7.672732068,24.20089286,7.890433361,4.354561102,2.049107143,2.59375,33.21858864,0.107764531,12.50446429,0.070707071,2.216271464,1.145134914,3.53125,2.214285714,2.680272109,1.0125,0.323385119,0.518341308,0.247208931,0.044217687,0.021088435,40.59999679,92.5,2.2,29.4039,89.635,[26078] TIAN YAMEI (2022)
57.52684349,0.883778101,17.70603712,7.304883128,0.162533904,2.996718847,6.450564297,4.15477291,2.448166922,0.365701283,29.92,63.75,8.4,33.58,6.81,1.73,5.93,0.96,5.51,1.13,2.93,0.43,2.65,0.42,793,28.72,82.34,467,4.3,11.99,0.68,9.6,1.93,12.02,210,15.05,168,6.04,33.86,6.602939832,1.04178273,0.417479109,31.02990033,4.524528302,27.61142061,7.669962583,24.05660377,7.311977716,4.393538913,2.079245283,2.569811321,30.83700441,0.103833544,12.67169811,0.097674419,2.219707521,1.169220056,3.622641509,2.237735849,2.779761905,1.023622047,0.334261838,0.401328904,2.249833887,0.035952381,0.201547619,41.7565467,92.5,2.2,29.4039,89.635,[26078] TIAN YAMEI (2022)
57.16294854,0.907024857,17.56978486,7.585377536,0.173251939,3.1185349,6.583573678,4.158046533,2.364379401,0.377077749,25.01,55.63,7.03,28.6,5.89,1.41,5.3,0.81,4.51,0.93,2.4,0.38,2.3,0.38,663,26.16,74.06,387,4.66,10.88,0.64,8.41,1.62,11.58,189,14.58,159,6.42,3.28,6.522425935,0.956039755,0.415902141,26.54320988,4.730434783,25.3440367,7.386919831,24.18695652,7.224770642,4.246179966,1.960869565,2.560869565,32.08828523,0.111704374,12.43478261,0.081545064,2.126529052,1.093272171,3.656521739,2.304347826,2.433962264,0.990712074,0.32148318,0.440329218,0.224965706,0.040377358,0.020628931,39.32600802,92.5,2.2,29.4039,89.635,[26078] TIAN YAMEI (2022)
