SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V
67.12,0.61,16.16,3.34,0.05,1.95,3.18,4.13,3.2,0.26,30.13,61.04,7.76,31.06,5.19,1.34,3.39,0.39,2.44,0.43,1.17,0.16,0.99,0.15,1046,11.43,87.99,1088,4.8,6.91,0.5,7.29,2.1,26.29,182.3,6.81,88.87,16.56,24.68,7.32,2.636045494,0.604549431,159.7650514,6.97979798,91.5135608,21.8305417,61.65656566,15.94925634,5.80539499,2.464646465,5.242424242,35.12524085,0.084120459,31.37373737,0.03125,5.340332458,2.717410324,7.363636364,3.424242424,12.24260155,2.304487179,0.637795276,2.431718062,3.624082232,0.186339597,0.277709013
68.1,0.57,16.01,3.13,0.05,1.79,2.61,4.08,3.41,0.23,31.83,65.05,8.13,32.74,5.5,1.33,3.44,0.41,2.3,0.43,1.2,0.16,0.93,0.15,1022,11.81,103.3,1110,5.12,6.83,0.56,8.14,2.21,31.28,197.5,7.15,89.5,16.35,24.1,7.49,2.695173582,0.578323455,155.2447552,7.344086022,86.53683319,24.55015653,69.94623656,16.723116,5.787272727,2.47311828,5.913978495,35.90909091,0.101076321,35.20430108,0.029296875,5.50804403,2.772226926,8.752688172,3.698924731,12.40223464,2.87109375,0.689246401,2.286713287,3.370629371,0.182681564,0.269273743
66.96,0.62,16.21,3.35,0.05,1.97,3.23,4.17,3.19,0.26,30.26,67.55,7.79,31.49,5.78,1.49,3.48,0.38,2.15,0.43,1.15,0.17,0.99,0.16,1009,11.03,89.21,1078,5.38,6.69,0.54,8.56,2.46,29.99,175,7.05,86.84,17.07,24.05,7.36,2.743427017,0.606527652,152.9078014,6.757575758,91.47778785,21.92473256,68.23232323,15.86582049,5.235294118,2.171717172,5.838383838,30.27681661,0.088414272,31.80808081,0.029739777,6.124206709,2.85494107,8.646464646,3.515151515,12.41363427,2.278481013,0.776065277,2.421276596,3.411347518,0.196568402,0.276946108
68.89,0.54,15.43,2.93,0.05,1.72,2.76,3.94,3.51,0.22,28.7,59.42,7.49,28.62,4.91,1.29,3.22,0.35,2.22,0.42,1.05,0.16,0.91,0.14,829.9,9.85,94.15,945.1,4.49,6.12,0.54,8.28,2.11,25.54,153.2,6.31,75.42,16.33,29.58,7.45,2.913705584,0.621319797,149.77813,6.725274725,84.25380711,22.62252515,65.2967033,15.55329949,5.845213849,2.43956044,5.395604396,31.20162933,0.113447403,31.45054945,0.031180401,6.03248731,2.905583756,9.098901099,3.538461538,12.53115884,2.693726937,0.840609137,2.587955626,4.687797147,0.216520817,0.39220366
68.46,0.61,16.5,3.29,0.05,1.91,1.15,4.32,3.44,0.26,25.82,53.85,6.75,27.65,4.4,1.11,2.98,0.33,2.11,0.39,1.07,0.14,0.9,0.14,727.5,9.12,107.6,900.9,4.63,6.5,0.51,6.89,2.1,28.49,178.4,6.28,87.7,17.84,25.97,7.77,2.831140351,0.712719298,143.455414,7.222222222,79.76973684,20.57852789,59.83333333,19.56140351,5.868181818,2.344444444,4.888888889,40.54545455,0.14790378,30.72222222,0.030237581,5.904605263,3.031798246,7.655555556,3.311111111,10.27251995,6.767857143,0.755482456,2.840764331,4.135350318,0.203420753,0.296123147
68.28,0.61,16.4,3.27,0.07,1.93,1.98,4.25,2.95,0.26,34.57,65.73,8.58,33.08,5.21,1.32,3.59,0.43,2.28,0.45,1.15,0.16,1.04,0.15,877.2,10.97,88.74,1006,5.1,7.43,0.65,10.86,2.75,26.72,176.9,6.79,78.64,21.13,34.67,7.2,3.151321787,0.677301732,148.1590574,7.144230769,79.96353692,23.84331386,63.20192308,16.12579763,6.635316699,2.192307692,5.009615385,33.95393474,0.101162791,31.80769231,0.029411765,5.991795807,3.015496809,10.44230769,3.451923077,12.79247202,3.645833333,0.989972653,3.111929308,5.106038292,0.268692777,0.440869786
68.59,0.6,16.41,3.22,0.06,1.84,1.51,4.18,3.33,0.25,29.8,63.6,7.68,30.38,4.96,1.25,3.42,0.38,2.13,0.41,1.17,0.16,0.88,0.14,1040,10.55,106.2,1042,4.73,6.12,0.48,7.73,2.35,29.42,184.7,6.96,82.33,16.45,23.82,7.52,2.82464455,0.580094787,149.7126437,6.954545455,98.57819905,24.29037208,72.27272727,17.507109,6.008064516,2.420454545,5.636363636,37.23790323,0.102115385,34.52272727,0.029598309,6.028436019,2.879620853,8.784090909,3.886363636,12.65638285,4.966216216,0.732701422,2.363505747,3.422413793,0.19980566,0.289323454
68.57,0.54,16.2,2.62,0.03,1.41,2.73,4.21,3.47,0.22,30.32,62.4,7.73,30.41,4.7,1.22,3.3,0.37,2.16,0.4,1.15,0.17,0.94,0.13,964.5,10.8,96.37,1002,4.51,6.52,0.58,6.82,1.94,43.99,174.8,4.78,65.97,11.94,18.63,7.68,2.807407407,0.603703704,209.623431,6.936170213,89.30555556,23.13672682,66.38297872,16.18518519,6.45106383,2.29787234,5,37.19148936,0.099917055,32.35106383,0.028824834,5.777777778,2.815740741,7.255319149,3.510638298,15.18872215,2.814126394,0.631481481,2.49790795,3.89748954,0.18099136,0.282401091
69.04,0.47,15.87,2.64,0.04,1.54,2.49,4.08,3.62,0.2,22.28,49.42,6.21,23.9,4.22,1.14,2.96,0.34,1.96,0.36,1,0.15,0.82,0.14,809.7,9.24,118.3,1060,4.43,6.05,0.54,7.52,2.15,26.8,163.7,5.4,64.25,13.9,28.68,7.7,2.411255411,0.654761905,196.2962963,7.37804878,87.62987013,19.48955439,60.26829268,17.71645022,5.279620853,2.390243902,5.146341463,38.79146919,0.146103495,29.14634146,0.031602709,5.348484848,2.586580087,9.170731707,3.609756098,16.49805447,3.086065574,0.813852814,2.574074074,5.311111111,0.216342412,0.446381323
67.59,0.62,16.19,3.35,0.06,1.98,2.56,4.14,3.23,0.26,30.62,59.36,7.74,31.79,5.04,1.32,3.46,0.4,2.25,0.42,1.25,0.16,0.93,0.15,949.5,11.29,91.21,1072,4.82,6.87,0.53,7.83,2.17,25.56,182.1,7,88.54,18.15,27.64,7.38,2.712134632,0.6085031,153.1428571,7.387096774,84.10097431,23.61689579,63.82795699,16.12931798,6.075396825,2.419354839,5.419354839,36.13095238,0.096061085,34.1827957,0.031120332,5.257750221,2.815766165,8.419354839,3.720430108,12.10752202,2.876984127,0.693534101,2.592857143,3.948571429,0.204992094,0.312175288
67.06,0.61,16.26,3.28,0.05,1.95,3.21,4.08,3.24,0.26,28.63,63.09,7.46,30.49,4.96,1.4,3.2,0.37,2.02,0.37,1.11,0.15,0.87,0.14,1003,10.92,97.9,1062,4.34,6.44,0.48,7.34,2.15,29.21,170.9,7.51,91.86,17.74,27.36,7.32,2.621794872,0.58974359,141.4114514,7.402298851,91.84981685,23.60492749,72.51724138,15.65018315,5.772177419,2.32183908,5.701149425,34.45564516,0.097607178,35.04597701,0.032258065,5.777472527,2.792124542,8.436781609,3.67816092,11.5610712,2.28115016,0.672161172,2.362183755,3.643142477,0.193119965,0.297844546
67.12,0.64,16.16,3.58,0.06,2.04,2.95,3.97,3.23,0.26,31.25,64.76,8.09,33.15,5.39,1.33,3.7,0.43,2.64,0.52,1.44,0.2,1.19,0.18,857.4,13.14,94.12,949.4,4.94,7.15,0.54,8.48,2.02,24.05,188.6,7.91,95.14,19.37,25.29,7.19,2.378234399,0.54414003,120.0252845,6.008403361,65.25114155,18.83664858,54.42016807,14.35312024,5.797773655,2.218487395,4.529411765,34.99072356,0.109773735,27.85714286,0.036437247,4.928462709,2.52283105,7.12605042,3.109243697,9.978978348,2.440559441,0.645357686,2.448798989,3.19721871,0.203594703,0.265818793
67.53,0.61,16.48,3.27,0.05,1.9,2.36,4.46,3.09,0.25,29.35,56.4,7.09,28.86,4.69,1.3,3.22,0.37,2.1,0.39,1.15,0.15,0.89,0.14,894,10.51,90.03,973.1,4.73,6.67,0.52,6.93,2.29,25.39,180.8,6.36,83.48,17.73,23.66,7.55,2.792578497,0.634633682,153.0031447,7.494382022,85.06184586,23.65476698,63.37078652,17.20266413,6.257995736,2.359550562,5.269662921,38.55010661,0.100704698,32.42696629,0.029598309,5.366317793,2.745956232,7.786516854,3.617977528,11.65668424,3.200873362,0.659372027,2.787735849,3.720125786,0.2123862,0.283421179
68.07,0.58,16.01,3.09,0.05,1.83,2.74,4.02,3.36,0.23,30.37,60.82,7.51,30.36,4.81,1.3,3.35,0.39,2.28,0.42,1.24,0.16,0.91,0.17,916.2,10.86,98.39,1026,5.03,6.6,0.53,7.96,2.21,30.01,181.3,7.13,82.71,19.03,32.44,7.39,2.796500921,0.607734807,143.8990182,7.252747253,84.36464088,23.93888812,66.83516484,16.69429098,6.313929314,2.505494505,5.285714286,37.69230769,0.107389216,33.36263736,0.033797217,5.600368324,2.79558011,8.747252747,3.681318681,12.40478781,2.692592593,0.732965009,2.669004208,4.549789621,0.230081006,0.392213759
68.97,0.62,16.57,2.95,0.02,0.81,1.24,2.7,5.95,0.18,93.1,192,21.1,76.6,11.9,1.3,6.61,0.67,2.96,0.47,1.19,0.16,1.09,0.14,142,14.1,437,549,9.08,10.7,0.77,45.5,9.54,47.7,315,5.73,43.7,5.82,22.4,8.65,6.602836879,0.758865248,95.81151832,9.816513761,10.07092199,61.26659699,176.146789,22.34042553,7.823529412,2.71559633,10.91743119,26.47058824,3.077464789,70.27522936,0.015418502,13.61702128,5.432624113,41.74311927,6.064220183,12.56292906,7,3.226950355,1.015706806,3.909249564,0.133180778,0.512585812
69.22,0.62,16.47,2.33,0.02,0.85,1.83,3.26,5.21,0.18,99,195,22,80.1,12.4,1.4,6.9,0.69,3.03,0.52,1.34,0.17,1.11,0.15,229,15,413,1167,9.36,10.7,0.77,47.3,9.9,47.5,320,5.99,50.2,4.55,20.5,8.48,6.6,0.713333333,194.8247078,9.63963964,15.26666667,63.97536777,175.6756757,21.33333333,7.983870968,2.72972973,11.17117117,25.80645161,1.80349345,72.16216216,0.016025641,13,5.34,42.61261261,6.216216216,23.24701195,4.633333333,3.153333333,0.759599332,3.422370618,0.09063745,0.408366534
68.28,0.59,16.46,2.51,0.03,0.88,2.27,3.7,5.09,0.18,98.4,197,22.1,78,12.2,1.4,6.25,0.63,2.85,0.44,1.13,0.16,1.02,0.13,282,13,392,1236,9.42,10.9,0.77,47,9.74,52.7,324,6.32,47.5,7.51,27,8.79,7.569230769,0.838461538,195.5696203,10.68627451,21.69230769,69.19831224,193.1372549,24.92307692,8.06557377,2.794117647,11.96078431,26.55737705,1.390070922,76.47058824,0.013800425,15.15384615,6,46.07843137,6.12745098,26.02105263,3.878923767,3.615384615,1.188291139,4.272151899,0.158105263,0.568421053
69.46,0.6,16.05,2.28,0.03,0.73,1.84,3.31,5.52,0.17,102,197,22.9,83.5,13,1.53,6.8,0.71,3.13,0.51,1.37,0.18,1.15,0.15,285,14.8,409,1710,9.32,10.8,0.77,47.2,10.1,62.3,323,5.95,47.5,4.35,22.7,8.84,6.891891892,0.72972973,287.394958,9.391304348,19.25675676,63.62135388,171.3043478,21.82432432,7.846153846,2.72173913,11.30434783,24.84615385,1.435087719,72.60869565,0.016094421,13.31081081,5.641891892,41.04347826,5.913043478,36,4.806629834,3.189189189,0.731092437,3.81512605,0.091578947,0.477894737
69.24,0.62,16.44,2.56,0.02,0.85,1.71,3.17,5.22,0.18,97.6,201,22.1,79.7,12.1,1.46,6.62,0.69,2.98,0.49,1.39,0.19,1.12,0.16,230,14.8,416,1462,9.39,10.8,0.75,48.1,7.62,48.1,316,6.23,45.1,4.7,23.1,8.38,6.594594595,0.72972973,234.670947,9.642857143,15.54054054,62.50753466,179.4642857,21.35135135,8.066115702,2.660714286,10.80357143,26.11570248,1.808695652,71.16071429,0.017039404,13.58108108,5.385135135,42.94642857,5.910714286,32.41685144,4.916167665,3.25,0.754414125,3.707865169,0.10421286,0.512195122
65.82,0.64,16.89,2.69,0.04,1.21,2.84,2.64,6.92,0.32,81.1,161,17.3,61.5,9.9,1.73,5.79,0.62,2.65,0.44,1.17,0.18,1.05,0.15,480,12.9,393,1112,10.6,19.2,1.99,38.5,12.9,120,368,7.99,65.8,7.94,44.2,9.56,6.286821705,1.488372093,139.1739675,18.28571429,37.20930233,55.40285312,153.3333333,28.52713178,8.191919192,2.523809524,9.428571429,37.17171717,0.81875,58.57142857,0.014150943,12.48062016,4.76744186,36.66666667,5.514285714,16.89969605,3.371841155,2.984496124,0.993742178,5.531914894,0.120668693,0.671732523
66.47,0.63,16.08,2.78,0.05,1.83,2.58,3.07,6.25,0.26,90.6,188,19.7,68.9,10.7,1.58,5.87,0.58,2.44,0.4,1.06,0.15,0.86,0.12,399,11.6,378,1012,10.1,14.5,1.07,40.7,10.9,78.3,362,6.9,52.5,14.4,56.2,9.32,7.810344828,1.25,146.6666667,16.86046512,34.39655172,75.56667648,218.6046512,31.20689655,8.46728972,2.837209302,12.44186047,33.8317757,0.947368421,80.11627907,0.011881188,16.20689655,5.939655172,47.3255814,6.825581395,19.27619048,3.62055336,3.50862069,2.086956522,8.144927536,0.274285714,1.07047619
66.35,0.63,16.1,2.63,0.04,1.99,2.68,3.06,6.28,0.24,89.2,185,19.7,70.2,11.1,1.61,5.8,0.6,2.41,0.38,1.06,0.14,0.94,0.13,381,11.9,401,924,9.95,14.3,1.04,39.6,10.7,74.9,353,6.93,54.1,13,54.6,9.34,7.495798319,1.201680672,133.3333333,15.21276596,32.01680672,68.06715145,196.8085106,29.66386555,8.036036036,2.563829787,11.80851064,31.8018018,1.052493438,74.68085106,0.013065327,15.54621849,5.899159664,42.12765957,6.170212766,17.07948244,3.482889734,3.327731092,1.875901876,7.878787879,0.240295749,1.009242144
66.92,0.64,16.03,2.91,0.08,1.62,2.65,2.71,6.16,0.26,83,167,18.2,64.5,10.1,1.59,5.58,0.57,2.31,0.36,0.98,0.14,0.95,0.11,326,11.2,388,910,9.79,14,1.05,38.4,9.72,84.2,351,7.1,58.7,14.6,49.1,8.87,7.410714286,1.25,128.1690141,14.73684211,29.10714286,62.66933156,175.7894737,31.33928571,8.217821782,2.431578947,10.63157895,34.75247525,1.190184049,67.89473684,0.011235955,14.91071429,5.758928571,40.42105263,5.873684211,15.50255537,3.3515625,3.428571429,2.056338028,6.915492958,0.248722317,0.836456559
66.11,0.67,16.22,2.78,0.04,2.03,2.71,2.94,6.27,0.23,87.8,178,19.1,67,10.5,1.64,5.85,0.61,2.55,0.4,1.13,0.16,1,0.12,406,12,387,941,10.1,14.7,1.11,39.5,10.7,79.1,363,7.37,56.6,15.3,54.2,9.21,7.316666667,1.225,127.6797829,14.7,33.83333333,62.97890295,178,30.25,8.361904762,2.55,10.5,34.57142857,0.95320197,67,0.011881188,14.83333333,5.583333333,39.5,5.85,16.6254417,3.397727273,3.291666667,2.075983718,7.354138399,0.270318021,0.957597173
67.38,0.64,16.46,2.59,0.02,0.76,2.23,3.29,6.37,0.25,91.3,174,20.9,74.8,11.5,1.71,6.37,0.66,2.65,0.43,1.14,0.16,0.92,0.13,395,13.3,424,983,10.4,14.4,1.05,41.1,10.4,94.5,364,7.36,44.8,14,55.3,9.66,6.864661654,1.082706767,133.5597826,15.65217391,29.69924812,71.18418639,189.1304348,27.36842105,7.939130435,2.880434783,12.5,31.65217391,1.073417722,81.30434783,0.0125,13.08270677,5.62406015,44.67391304,6.923913043,21.94196429,4.342465753,3.090225564,1.902173913,7.513586957,0.3125,1.234375
67.36,0.64,16.09,2.67,0.07,0.87,3.07,2.78,6.18,0.26,85.2,177,18.6,66.6,10.1,1.62,5.77,0.58,2.48,0.38,1.01,0.15,0.94,0.12,389,11.4,382,935,9.93,14,1.05,38.2,10.2,76.4,352,7.36,56.7,12.2,54.4,8.96,7.473684211,1.228070175,127.0380435,14.89361702,34.12280702,65.01481282,188.2978723,30.87719298,8.435643564,2.638297872,10.74468085,34.85148515,0.982005141,70.85106383,0.012084592,15.52631579,5.842105263,40.63829787,6.138297872,16.49029982,2.915540541,3.350877193,1.657608696,7.391304348,0.215167549,0.959435626
66.37,0.65,15.95,3.26,0.12,1.86,2.73,2.76,6.05,0.26,85.2,173,18.7,66.2,10.7,1.58,5.81,0.58,2.56,0.41,1.08,0.15,0.9,0.14,343,12.2,380,914,9.89,13.9,1.07,38.4,9.4,76.2,344,7.12,57.4,17.6,49.4,8.81,6.983606557,1.139344262,128.3707865,15.44444444,28.1147541,67.90436006,192.2222222,28.19672131,7.962616822,2.844444444,11.88888889,32.14953271,1.10787172,73.55555556,0.014155713,14.18032787,5.426229508,42.66666667,6.455555556,15.92334495,3.230188679,3.147540984,2.471910112,6.938202247,0.306620209,0.860627178
66.46,0.63,16.16,2.68,0.04,1.92,2.58,3.02,6.27,0.25,91.6,185,19.9,70,10.8,1.59,5.87,0.59,2.46,0.4,1.09,0.14,0.91,0.13,382,11.8,404,925,10.1,14.2,1.06,40.1,10.9,75.6,349,6.99,54.2,14.3,56.5,9.28,7.762711864,1.203389831,132.3319027,15.6043956,32.37288136,72.20290258,203.2967033,29.57627119,8.481481481,2.703296703,11.86813187,32.31481481,1.057591623,76.92307692,0.012871287,15.6779661,5.93220339,44.06593407,6.450549451,17.06642066,3.603174603,3.398305085,2.045779685,8.08297568,0.263837638,1.042435424
66.46,0.62,16.18,2.74,0.05,1.93,2.53,2.83,6.44,0.23,87.6,179,18.7,66,10.5,1.59,5.63,0.56,2.34,0.37,0.94,0.14,0.91,0.11,400,11.2,398,1069,10.2,14.3,1.06,39.6,11,76.7,362,7.09,52.9,14.4,53.4,9.27,7.821428571,1.276785714,150.7757405,15.71428571,35.71428571,69.0499374,196.7032967,32.32142857,8.342857143,2.571428571,11.53846154,34.47619048,0.995,72.52747253,0.010784314,15.98214286,5.892857143,43.51648352,6.186813187,20.20793951,3.663967611,3.535714286,2.031029619,7.531734838,0.27221172,1.009451796
62.07,0.91,16.18,5.03,0.05,2.64,4.84,3.67,3.99,0.6,61.5,135,15.4,61.4,11.2,2.5,7.34,0.84,3.94,0.68,1.73,0.24,1.4,0.2,1393,19,157,1824,6.47,10,0.53,23,3.94,40.8,246,14,132,45.4,81.4,7.66,3.236842105,0.526315789,130.2857143,7.142857143,73.31578947,31.50994575,96.42857143,12.94736842,5.491071429,2.814285714,8,21.96428571,0.112706389,43.85714286,0.030911901,7.105263158,3.231578947,16.42857143,5.242857143,13.81818182,1.581395349,1.210526316,3.242857143,5.814285714,0.343939394,0.616666667
57.49,1.47,12.61,6.37,0.09,7.33,5.29,1.87,6.54,0.94,118,321,43.5,194,35.5,5.38,16.7,2.05,7.33,1.13,3.25,0.35,2.11,0.3,972,33.2,648,2556,16.5,31.1,1.72,182,23.5,44.8,652,23.8,129,279,504,8.41,3.554216867,0.936746988,107.394958,14.73933649,29.27710843,40.11438399,152.1327014,19.63855422,3.323943662,3.473933649,16.82464455,18.36619718,0.666666667,91.94312796,0.018181818,9.668674699,5.843373494,86.25592417,7.914691943,19.81395349,1.588349515,5.481927711,11.72268908,21.17647059,2.162790698,3.906976744
57.81,1.48,13.13,6.41,0.1,6.65,5.22,1.96,6.35,0.89,113,301,40.6,185,34.3,5.13,16.1,2.04,7.5,1.27,3.73,0.37,2.4,0.35,940,37.2,641,2416,15.5,31,1.72,169,23,51.1,627,21.8,128,259,482,8.31,3.037634409,0.833333333,110.8256881,12.91666667,25.2688172,33.77285513,125.4166667,16.85483871,3.294460641,3.125,14.29166667,18.27988338,0.681914894,77.08333333,0.022580645,8.091397849,4.97311828,70.41666667,6.708333333,18.875,1.591715976,4.543010753,11.88073394,22.11009174,2.0234375,3.765625
57.62,1.43,12.06,6.04,0.11,8.75,4.98,1.82,6.32,0.88,114,312,42.8,189,34.9,5.09,16.2,2.02,7.24,1.14,3.36,0.36,2.3,0.35,970,34,689,2610,16.4,31.5,1.73,183,24.5,53.4,666,23.2,136,290,538,8.14,3.352941176,0.926470588,112.5,13.69565217,28.52941176,35.55310952,135.6521739,19.58823529,3.266475645,3.147826087,15.17391304,19.08309456,0.710309278,82.17391304,0.021341463,9.176470588,5.558823529,79.56521739,7.043478261,19.19117647,1.635245902,5.382352941,12.5,23.18965517,2.132352941,3.955882353
56.81,1.49,12.25,6.03,0.1,8.5,5.22,1.88,6.76,0.96,120,332,44.6,195,36.6,5.46,16.6,2.04,7.03,1.11,3.09,0.32,1.92,0.29,1000,31.5,694,2583,16.8,31.4,1.75,191,25.6,60.8,668,21.1,127,245,489,8.64,3.80952381,0.996825397,122.4170616,16.35416667,31.74603175,44.83122363,172.9166667,21.20634921,3.278688525,3.661458333,19.0625,18.25136612,0.694,101.5625,0.017261905,10.53968254,6.19047619,99.47916667,8.645833333,20.33858268,1.654296875,6.063492063,11.61137441,23.17535545,1.929133858,3.850393701
57.56,1.42,12.09,6.05,0.12,8.73,5,1.8,6.34,0.89,113,307,41.9,186,34.7,5.36,15.7,2.01,7.14,1.08,3.17,0.34,2.1,0.31,958,33.2,691,2604,16.4,31.3,1.68,183,24.5,55.6,657,21.3,131,287,521,8.14,3.403614458,0.942771084,122.2535211,14.9047619,28.85542169,38.59754872,146.1904762,19.78915663,3.25648415,3.4,16.52380952,18.93371758,0.721294363,88.57142857,0.018902439,9.246987952,5.602409639,87.14285714,7.476190476,19.8778626,1.629327902,5.512048193,13.4741784,24.4600939,2.190839695,3.977099237
57.75,1.39,12.41,6.16,0.12,8.5,5.09,1.92,5.85,0.82,98.8,274,36.3,162,30.1,4.63,14.1,1.77,6.62,1.04,2.96,0.33,2.1,0.31,905,30.2,600,2244,14.4,28.4,1.54,157,21.5,50.3,590,20,126,310,469,7.77,3.271523179,0.940397351,112.2,13.52380952,29.96688742,33.74723729,130.4761905,19.53642384,3.282392027,3.152380952,14.33333333,19.6013289,0.662983425,77.14285714,0.021527778,9.072847682,5.364238411,74.76190476,6.714285714,17.80952381,1.526946108,5.198675497,15.5,23.45,2.46031746,3.722222222
57.38,1.42,12.21,6.1,0.11,8.91,5.05,1.86,6.1,0.86,104,290,38.5,172,31.6,4.76,14.3,1.87,6.88,1.1,3.07,0.31,2.09,0.31,966,32,629,2334,15.6,30.1,1.77,169,22.9,54.3,625,20.4,129,241,482,7.96,3.25,0.940625,114.4117647,14.40191388,30.1875,35.69337613,138.7559809,19.53125,3.291139241,3.291866029,15.11961722,19.77848101,0.651138716,82.29665072,0.019871795,9.0625,5.375,80.86124402,6.842105263,18.09302326,1.575150301,5.28125,11.81372549,23.62745098,1.868217054,3.736434109
57.34,1.41,12.3,6.08,0.11,8.91,5.06,1.96,5.97,0.86,105,278,38.4,173,32.1,4.77,14.1,1.87,6.67,1.11,3.17,0.33,2.09,0.33,939,30.6,622,2327,15.1,29.5,1.69,165,22.2,55.4,600,22,128,253,479,7.93,3.431372549,0.964052288,105.7727273,14.11483254,30.68627451,36.03658167,133.0143541,19.60784314,3.271028037,3.19138756,15.35885167,18.69158879,0.662406816,82.77511962,0.021854305,9.08496732,5.653594771,78.94736842,6.746411483,18.1796875,1.568862275,5.392156863,11.5,21.77272727,1.9765625,3.7421875
57.23,1.42,12.21,6.11,0.11,9.04,5.09,1.98,5.97,0.85,107,287,39.4,178,33.5,4.89,15,1.86,6.64,1.05,3.15,0.32,2.11,0.31,965,31.6,634,2466,15.4,29.7,1.62,166,22.7,53.9,609,23.7,136,279,518,7.95,3.386075949,0.939873418,104.0506329,14.07582938,30.53797468,36.37490751,136.0189573,19.2721519,3.194029851,3.146919431,15.87677725,18.17910448,0.656994819,84.36018957,0.02012987,9.082278481,5.632911392,78.67298578,7.109004739,18.13235294,1.561507937,5.253164557,11.7721519,21.85654008,2.051470588,3.808823529
67.78,0.67,16.16,2.17,0.02,0.64,2.4,3.15,6.74,0.28,85.8,166,19.5,68.8,10.4,1.77,5.2,0.71,2.72,0.42,1.22,0.14,0.86,0.12,417,11.9,428,995,10.4,15.6,1.34,35.6,9.26,88.2,365,10,62.4,19.1,65.9,9.89,7.210084034,1.31092437,99.5,18.13953488,35.04201681,71.56314395,193.0232558,30.67226891,8.25,3.162790698,12.09302326,35.09615385,1.026378897,80,0.011538462,13.94957983,5.781512605,41.39534884,6.046511628,15.94551282,4.127118644,2.991596639,1.91,6.59,0.306089744,1.056089744
66.9,0.67,16.22,2.87,0.03,0.73,2.5,3.17,6.64,0.27,81.2,140,18.9,67.1,10.7,1.67,5.35,0.75,2.76,0.45,1.37,0.16,1,0.16,424,13.8,419,961,10.9,15,1.32,37,11,89.6,386,8.01,43.9,15.4,60.8,9.8,5.884057971,1.086956522,119.9750312,15,30.72463768,58.24472574,140,27.97101449,7.588785047,2.76,10.7,36.07476636,0.988207547,67.1,0.014678899,10.14492754,4.862318841,37,5.35,21.89066059,3.914285714,2.68115942,1.922596754,7.59051186,0.350797267,1.384965831
66.2,0.65,15.79,2.75,0.04,1.83,2.83,2.53,7.11,0.27,86.9,169,20.2,70.2,10.9,1.69,5.33,0.76,2.69,0.47,1.35,0.15,0.91,0.14,409,14,402,917,10.3,15,1.23,36.3,10.7,85.3,383,9.01,61.6,20.7,62.8,9.65,6.207142857,1.071428571,101.7758047,16.48351648,29.21428571,68.4981685,185.7142857,27.35714286,7.972477064,2.956043956,11.97802198,35.13761468,0.982885086,77.14285714,0.013592233,12.07142857,5.014285714,39.89010989,5.857142857,14.88636364,3.411552347,2.592857143,2.297447281,6.970033296,0.336038961,1.019480519
66.75,0.68,16.35,2.9,0.02,0.64,2.5,3.18,6.68,0.28,111,182,24.4,86.2,13.3,1.9,6.64,0.91,3.21,0.55,1.62,0.16,1.06,0.16,439,15.7,433,1050,10.7,15.7,1.34,37,11.5,90.5,385,10.2,54,11.4,65.3,9.87,7.070063694,1,102.9411765,14.81132075,27.96178344,75.11344638,171.6981132,24.52229299,8.345864662,3.028301887,12.54716981,28.94736842,0.986332574,81.32075472,0.014953271,11.59235669,5.49044586,34.90566038,6.264150943,19.44444444,3.943089431,2.356687898,1.117647059,6.401960784,0.211111111,1.209259259
66.76,0.67,16.12,2.62,0.03,1.33,2.52,2.82,6.85,0.29,94.3,185,21.3,75.8,11.5,1.86,5.43,0.79,2.96,0.46,1.38,0.15,0.92,0.15,423,13.4,412,1034,10.9,15.2,1.33,37.6,10.9,90.5,381,10,53.2,22.9,69.4,9.67,7.037313433,1.134328358,103.4,16.52173913,31.56716418,73.52320675,201.0869565,28.43283582,8.2,3.217391304,12.5,33.13043478,0.973995272,82.39130435,0.013761468,13.80597015,5.656716418,40.86956522,5.902173913,19.43609023,3.834008097,2.805970149,2.29,6.94,0.430451128,1.304511278
67.08,0.67,16.22,2.59,0.02,0.83,2.47,3.15,6.68,0.29,89.4,190,20.9,73.8,11.4,1.82,5.41,0.79,2.96,0.45,1.43,0.14,1.03,0.15,450,14.9,461,1051,10.6,15.6,1.3,37.6,9.16,87.9,386,10,57.9,22.7,67.7,9.82,6,1.046979866,105.1,15.14563107,30.20134228,62.25881775,184.4660194,25.90604027,7.842105263,2.873786408,11.06796117,33.85964912,1.024444444,71.65048544,0.014150943,12.75167785,4.953020134,36.50485437,5.252427184,18.15198618,3.971193416,2.523489933,2.27,6.77,0.392055268,1.16925734
