SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Cr,Co,Ni,A,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Crustal_Thickness
50.23,1.35,16.58,8.51,0.15,8.61,9.69,3.12,1.3,0.46,28.6,62.9,8.27,33.5,6.68,2.03,5.5,0.8,4.69,0.91,2.41,0.34,2.12,0.32,751,23,22,386,4.31,14,0.84,4.06,1.16,4.5,176,33.5,181,287,42.8,158,4.42,32.65217391,9.11624081,29.66981132,7.652173913,4.281437126,2.212264151,3.150943396,26.34730539,0.029294274,15.80188679,0.07424594,2.734782609,1.456521739,1.91509434,2.594339623,2.132596685,0.456140351,0.176521739,4.71641791,8.567164179,0.872928177,1.585635359,43.48227367
50.69493051,1.449855014,16.08839116,9.00909909,0.149985001,9.299070093,8.839116088,3.02969703,0.99990001,0.439956004,19.5,44,5.89,25,5.53,1.79,5.24,0.82,4.84,0.93,2.41,0.34,2.07,0.32,492,24,33,344,4.98,14.8,0.91,2.13,0.75,3.1,200,27.3,201,415,43.5,202,4.02959704,20.5,6.365754452,21.25603865,8.333333333,3.526220615,2.338164251,2.671497585,36.16636528,0.067073171,12.07729469,0.064257028,1.833333333,1.041666667,1.028985507,2.531400966,1.711442786,0.455882353,0.08875,7.399267399,15.2014652,1.004975124,2.064676617,43.41652152
50.92,1.28,16.8,9.42,0.16,7.85,9.62,3.15,0.57,0.23,11.1,24.3,3.41,14.8,3.88,1.37,4.36,0.75,4.79,0.97,2.67,0.38,2.33,0.37,321,25,12,162,2.81,7.3,0.47,1.53,0.48,2.2,114,31.4,192,250,43.5,90,3.72,12.84,3.219234952,10.42918455,4.56,2.860824742,2.055793991,1.665236052,29.3814433,0.037383178,6.35193133,0.131672598,0.972,0.592,0.656652361,1.871244635,0.84375,0.386694387,0.0612,2.866242038,7.961783439,0.46875,1.302083333,43.1350314
53.51,1.13,15.64,7.67,0.13,8.94,8.04,3.3,1.3,0.34,27.3,57.8,7.38,29.4,5.86,1.73,4.85,0.73,4.24,0.84,2.26,0.32,1.98,0.31,765,21,24,368,4.13,8.6,0.53,6.58,1.52,4.5,160,24.4,164,392,39.6,149,4.6,36.42857143,9.317149699,29.19191919,7.619047619,4.658703072,2.141414141,2.95959596,27.30375427,0.031372549,14.84848485,0.075060533,2.752380952,1.4,3.323232323,2.449494949,2.243902439,0.572139303,0.313333333,6.106557377,16.06557377,0.908536585,2.390243902,42.61979313
56.39563956,1.130113011,17.25172517,7.090709071,0.120012001,4.620462046,7.580758076,3.95039504,1.390139014,0.470047005,36.8,77,9.66,38.1,7,2.04,5.44,0.77,4.03,0.74,1.8,0.25,1.51,0.22,893,19,18,415,4.67,12.8,0.75,5.83,1.42,6.6,191,16.8,150,106,25.2,77,5.340534053,47,16.46859267,50.99337748,10.05263158,5.257142857,2.668874172,4.635761589,27.28571429,0.020156775,25.23178808,0.047109208,4.052631579,2.005263158,3.860927152,3.602649007,2.766666667,0.704485488,0.306842105,4.583333333,6.30952381,0.513333333,0.706666667,43.9442178
48.05450232,3.305014295,16.54534763,12.79425779,0.200733997,4.76489791,8.363916543,3.882884892,1.317950486,0.77049413,26.24480655,58.64023222,7.726030321,33.55092716,7.56031325,2.450626156,7.369070948,1.128940136,6.297490972,1.152265844,3.066711965,0.452715623,2.572395802,0.371881299,643.6293336,33.29807444,20.14442753,296.924794,5.422708045,35.60053621,2.005379732,2.194883251,0.838053794,2.4750548,238.6418714,25.31452221,240.8604566,23.90775704,37.53508285,25.05900417,5.200835378,19.32932593,6.894316238,22.79596016,7.166836985,3.47139142,2.448103425,2.939016323,31.56507721,0.031298181,13.04267685,0.068578521,1.761069768,1.007593614,0.853244765,2.864672281,1.232766882,0.621818182,0.065916222,0.989906267,0.944428532,0.104039511,0.099259785,34.61903526
51.20598216,1.351268974,16.17458802,10.67807287,0.158494707,7.508178733,8.768008453,3.373092476,0.538475606,0.24383801,8.683551537,21.26672138,2.969867882,13.62064941,3.70050684,1.370305044,3.94189154,0.598250893,3.552208006,0.646991879,1.791748116,0.242858573,1.468237576,0.207226458,440.9467565,19.96782472,5.666819418,175.5558831,2.556766103,8.823226006,0.604426428,0.818553544,0.320845663,1.672394249,94.86944135,20.20257294,167.3074618,242.7834337,48.04100999,137.5469978,3.911568082,22.08286394,3.996563043,14.4845233,4.751115491,2.346584377,2.41936868,2.520373337,25.63687772,0.012851482,9.276870195,0.081050221,1.065049482,0.682129856,0.557507557,2.684777725,1.049300977,0.446118192,0.040993626,6.808390108,12.01745116,0.822121119,1.451121373,34.43339584
57.66145207,0.701965503,18.95306859,7.099879663,0.150421179,2.316486161,8.062575211,3.680304854,1.16325712,0.210589651,7.25,18.81,3.16,14.28,4.08,1.23,4.42,0.71,4.54,0.95,2.76,0.43,2.72,0.42,426.44,27.39,22.54,769.35,2.71,1.59,0.1,1.31,1.02,3.96,88.74,21.4,125.68,14,14.01,0.92,4.843561974,15.56918583,1.801170059,6.915441176,3.239868565,1.776960784,1.669117647,1.5,21.75,0.052856205,5.25,0.15498155,0.686746988,0.52135816,0.481617647,1.625,6.121499045,0.600746269,0.047827674,0.042990654,0.654205607,0.007320178,0.111394017,30.676744
58.59923741,0.712422236,18.36243227,7.11418824,0.160545856,2.167369055,7.51555288,3.792895846,1.294400963,0.280955248,7.72,19.98,3.33,14.85,4.22,1.26,4.56,0.74,4.67,0.98,2.84,0.44,2.83,0.44,418.88,28.16,23.99,800.47,2.91,1.93,0.12,1.42,1.1,5.62,94.07,20.69,108.58,0.12,13.43,1.25,5.087296809,14.875,1.843386834,7.060070671,3.340553977,1.829383886,1.650176678,1.491166078,22.29146919,0.057271772,5.247349823,0.151202749,0.709517045,0.52734375,0.501766784,1.61130742,7.372167987,0.676902537,0.050426136,0.06041566,0.005799903,0.011512249,0.001105176,31.4651931
54.35452339,0.822337808,18.45245812,8.118792754,0.170484667,4.201945627,8.875231217,3.620292056,1.153278633,0.230655727,7.59,17.27,2.63,11.09,3.03,0.95,3.21,0.51,3.19,0.67,1.91,0.29,1.88,0.29,410.93,18.08,24.7,457.22,1.99,1.45,0.12,2.23,1.01,3.84,66.17,22.82,184.51,6.2,25.19,9.54,4.773570689,22.7284292,2.728158154,9.186170213,3.659845133,2.504950495,1.696808511,1.611702128,21.83828383,0.060107561,5.89893617,0.145728643,0.955199115,0.613384956,1.186170213,1.707446809,2.478022871,0.537853107,0.123340708,0.418054338,0.271691499,0.051704515,0.033602515,25.66544174
56.37687099,0.801092305,18.42512302,7.493866036,0.170232115,3.454710567,7.840690939,3.845243066,1.472007111,0.120163846,9.27,20.73,3.03,12.63,3.32,1.04,3.45,0.54,3.29,0.69,1.98,0.31,1.98,0.31,442.93,18.98,31.16,551.43,2.3,1.8,0.14,2.82,1.29,3.69,79.06,20.5,162.79,4.09,22.39,6.72,5.317250177,23.33667018,3.163735447,10.46969697,4.165437302,2.792168675,1.661616162,1.676767677,23.81325301,0.070349717,6.378787879,0.134782609,1.092202318,0.665437302,1.424242424,1.742424242,3.387370232,0.67816092,0.14857745,0.327804878,0.199512195,0.041280177,0.025124393,25.66544174
52.78019263,0.832843344,19.36611631,8.357129407,0.170582372,4.535484234,9.331859154,3.542092776,0.963288687,0.120411086,6.47,15.22,2.33,10.02,2.77,0.93,2.96,0.47,2.95,0.61,1.74,0.27,1.7,0.26,481.1,16.38,20.11,403.55,1.69,1.22,0.09,1.74,0.83,3.45,56.85,23.58,195.69,8.18,28.13,11.82,4.505381462,29.37118437,2.571822407,8.952941176,3.470695971,2.335740072,1.735294118,1.629411765,20.5234657,0.041800042,5.894117647,0.153846154,0.929181929,0.611721612,1.023529412,1.741176471,2.062190199,0.482795699,0.106227106,0.501272265,0.346904156,0.060401656,0.041800807,25.66544174
60.59999634,0.46305645,18.42159357,6.029739901,0.181196002,1.912624469,6.210996302,4.529900058,1.419368685,0.231528225,11.44,25.52,3.72,14.84,3.59,1.13,3.53,0.54,3.17,0.66,1.95,0.31,2.04,0.33,481.25,18.58,33.74,629.9,2.59,2.05,0.15,3.09,1.44,5.6,92.73,7.06,44.93,1.22,9.74,1.05,5.949268743,25.901507,3.78949618,12.50980392,4.990850377,3.186629526,1.553921569,1.759803922,25.83008357,0.070109091,7.274509804,0.127413127,1.373519914,0.798708288,1.514705882,1.730392157,14.01958602,0.957860616,0.166307858,0.148725212,0.172804533,0.023369686,0.02715335,25.66544174
52.70421415,0.841664256,19.03764389,8.799665931,0.180356626,4.609113785,9.17814832,3.516954214,1.01200107,0.120237751,6.75,15.63,2.39,10.21,2.81,0.92,2.99,0.47,2.93,0.61,1.74,0.27,1.7,0.26,452.74,16.45,20.42,407.86,1.68,1.23,0.09,1.8,0.87,3.51,55.83,23.97,191.16,9.61,28.49,13.64,4.528955284,27.52218845,2.683122295,9.194117647,3.393920973,2.402135231,1.723529412,1.652941176,19.8683274,0.04510315,6.005882353,0.154761905,0.950151976,0.620668693,1.058823529,1.758823529,2.133605357,0.493449782,0.109422492,0.569044639,0.400917814,0.07135384,0.050272023,25.66544174
53.43049394,0.83423076,19.26675804,8.075715261,0.158901097,4.151291165,9.534065833,3.475961502,0.943475265,0.129107141,6.59,15.23,2.31,9.89,2.75,0.89,2.91,0.46,2.88,0.59,1.72,0.26,1.65,0.25,447.84,16.23,20.31,399.71,1.66,1.22,0.09,1.78,0.85,3.38,56.21,23.94,197.84,8.07,26.66,10.33,4.419436766,27.59334566,2.698901825,9.23030303,3.463339495,2.396363636,1.745454545,1.666666667,20.44,0.045351018,5.993939394,0.15060241,0.938385705,0.609365373,1.078787879,1.763636364,2.020369996,0.463541667,0.109673444,0.431495405,0.337092732,0.05221391,0.040790538,25.66544174
54.32291953,0.793255202,19.17870172,7.942231742,0.150618076,3.88594637,8.765972043,3.634916242,1.154738585,0.170700487,7.69,17.47,2.64,11.03,2.97,0.95,3.14,0.49,3.04,0.63,1.81,0.28,1.79,0.28,452.15,17.14,25.41,463.11,1.98,1.58,0.12,2.21,1.02,3.75,67.24,21.19,179.38,6.45,24.64,8.28,4.789654828,26.3798133,2.903079476,9.759776536,3.922987165,2.589225589,1.698324022,1.659217877,22.63973064,0.056198164,6.162011173,0.141414141,1.019253209,0.643523921,1.234636872,1.754189944,2.581725945,0.546391753,0.128938156,0.390750354,0.304388863,0.046158992,0.035957186,25.66544174
60.87204574,0.478993147,18.56098444,5.628371051,0.159664382,1.756308205,6.336680172,4.480581728,1.417021393,0.309349741,7.1,16.12,2.38,9.62,2.34,0.76,2.3,0.35,2.1,0.44,1.28,0.2,1.33,0.21,338.08,12.15,20.29,401.68,1.69,1.3,0.09,1.96,0.92,3.45,59.96,5.29,36.44,0.31,7.04,0.48,5.89760312,27.8255144,3.607383582,12.12030075,4.934979424,3.034188034,1.578947368,1.759398496,25.62393162,0.060015381,7.233082707,0.124260355,1.326748971,0.791769547,1.473684211,1.729323308,11.02305159,0.930708661,0.161316872,0.09073724,0.058601134,0.013172338,0.008507135,25.66544174
54.4426391,0.774876749,19.92540211,7.377070181,0.171076685,3.10957033,9.238140979,3.733497062,1.016396774,0.211330022,7.96,18.16,2.77,11.62,3.09,1.02,3.18,0.5,3.03,0.62,1.78,0.28,1.78,0.28,533.09,16.72,21.47,454.06,1.91,1.45,0.1,2,0.96,3.9,64.37,18.17,153.26,3.75,19.6,4.72,4.749893837,31.88337321,3.021890212,10.20224719,3.849880383,2.57605178,1.702247191,1.735955056,20.83171521,0.040274625,6.528089888,0.146596859,1.086124402,0.694976077,1.123595506,1.786516854,2.962677802,0.51416122,0.119617225,0.25976885,0.20638415,0.030797338,0.024468224,25.66544174
53.03045515,0.844117732,18.66989807,8.457914683,0.15889275,4.925675235,9.126402301,3.52543288,1.032802872,0.228408327,7.05,16.14,2.51,10.71,3,0.98,3.19,0.51,3.18,0.66,1.88,0.29,1.86,0.29,443.17,17.63,22.1,437.09,1.87,1.35,0.1,2.05,0.94,3.57,60.94,26.22,198.97,11.9,30.03,16.89,4.558235752,25.13726602,2.561307902,8.677419355,3.456608054,2.35,1.709677419,1.612903226,20.31333333,0.049867996,5.758064516,0.155080214,0.915484969,0.607487238,1.102150538,1.715053763,2.196763331,0.49945593,0.11627907,0.64416476,0.453852021,0.084887169,0.059808011,25.66544174
54.72512933,0.813345959,18.87765929,7.921204409,0.150619622,3.946234097,8.274037903,3.795614475,1.235080901,0.261074011,8.15,18.62,2.79,11.66,3.11,0.99,3.3,0.52,3.22,0.67,1.93,0.3,1.91,0.3,416.16,17.97,28.58,493.43,2.16,1.59,0.13,2.47,1.14,4.41,72.61,21.01,179.79,6.35,24.83,10.67,5.030695375,23.15859766,2.883432957,9.748691099,4.040623261,2.620578778,1.685863874,1.628272251,23.34726688,0.068675509,6.104712042,0.138888889,1.036171397,0.64885921,1.293193717,1.727748691,2.744479671,0.608009709,0.137451308,0.507853403,0.30223703,0.059347016,0.035318983,25.66544174
52.48643363,0.822321301,19.39053931,8.66142295,0.182738067,4.649668588,9.258728717,3.451719039,0.933994564,0.162433837,6.78,15.86,2.42,10.36,2.85,0.94,2.98,0.47,2.87,0.6,1.72,0.26,1.68,0.26,466.88,15.98,16.09,397.69,1.62,1.15,0.09,1.83,0.91,3.68,52.85,20.45,185.09,4.65,29.6,12.45,4.385713603,29.21652065,2.727131179,9.44047619,3.307259074,2.378947368,1.708333333,1.696428571,18.54385965,0.034462817,6.166666667,0.160493827,0.992490613,0.648310388,1.089285714,1.773809524,2.148630396,0.473684211,0.114518148,0.608801956,0.227383863,0.067264574,0.025122913,25.66544174
52.41829705,0.853554645,19.48112955,8.187645614,0.16066911,4.518818711,9.901233887,3.374051304,0.94393102,0.16066911,6.34,14.75,2.29,9.81,2.7,0.89,2.87,0.45,2.85,0.59,1.7,0.26,1.65,0.25,455.77,15.74,18.98,384.1,1.6,1.15,0.09,1.73,0.82,3.42,52.4,22.67,195.15,8.21,26.83,10.12,4.317982324,28.95616264,2.596515564,8.939393939,3.32909784,2.348148148,1.727272727,1.636363636,19.40740741,0.041643812,5.945454545,0.15625,0.937102922,0.623252859,1.048484848,1.739393939,1.968229567,0.436105477,0.109911055,0.44640494,0.362152625,0.051857545,0.042070202,25.66544174
50.89638185,1.116501657,20.62007565,8.718445601,0.170995749,3.69149647,9.998222047,3.611027882,0.875095893,0.301757205,6.72,15.58,2.35,10.02,2.74,0.88,2.9,0.45,2.89,0.6,1.72,0.26,1.67,0.26,471.04,16.66,20.68,407.69,1.67,1.27,0.09,1.83,0.82,3.44,56.41,22.97,195.05,8.09,26.03,9.8,4.486123775,28.27370948,2.719182888,9.329341317,3.385954382,2.452554745,1.730538922,1.640718563,20.58759124,0.043902853,6,0.155688623,0.93517407,0.601440576,1.095808383,1.736526946,2.090182005,0.448692153,0.109843938,0.426643448,0.35219852,0.050243527,0.041476544,25.66544174
54.23838321,0.62621597,19.69550228,7.724046742,0.161604121,3.696694275,9.10033208,3.555290668,1.070627304,0.131303349,6.95,15.88,2.44,10.47,2.87,0.93,3.06,0.48,3.03,0.62,1.79,0.28,1.78,0.28,452.18,16.56,21.73,422.47,1.84,1.31,0.11,2.04,0.94,3.38,59.62,22.79,196.98,5.76,22.91,6.49,4.625917972,27.30555556,2.638459419,8.921348315,3.600241546,2.421602787,1.702247191,1.612359551,20.77351916,0.048056084,5.882022472,0.152173913,0.958937198,0.632246377,1.146067416,1.719101124,2.144735506,0.508324084,0.123188406,0.284774024,0.252742431,0.032947507,0.029241547,25.66544174
54.17060713,0.865924203,19.13088356,8.161690039,0.151033291,3.634867876,8.79013755,3.765763395,1.137784127,0.191308836,6.89,15.9,2.42,10.27,2.85,0.93,3.05,0.48,3.02,0.63,1.79,0.28,1.78,0.27,441.01,16.95,22.21,424.57,1.8,1.31,0.1,2,0.92,3.17,58.83,23.91,192.62,4.93,22.81,6.35,4.903547522,26.01828909,2.615681352,8.93258427,3.47079646,2.41754386,1.696629213,1.601123596,20.64210526,0.05036167,5.769662921,0.15,0.938053097,0.605899705,1.123595506,1.713483146,2.204184405,0.557846506,0.1179941,0.265579256,0.206189879,0.032966462,0.025594435,25.66544174
52.82859948,0.856952473,19.35704409,8.386739788,0.161308701,4.052881105,9.668440249,3.498382447,0.998097586,0.191554082,6.74,15.64,2.4,10.26,2.83,0.93,3.01,0.48,3.01,0.62,1.8,0.27,1.75,0.27,448.87,16.64,21.14,411.71,1.75,1.26,0.1,1.92,0.9,3.55,57.14,23.18,199.28,7.75,25.63,8.74,4.496480032,26.97536058,2.602600234,8.937142857,3.433894231,2.381625442,1.72,1.617142857,20.19081272,0.047096041,5.862857143,0.154285714,0.939903846,0.616586538,1.097142857,1.72,2.065987555,0.465067779,0.115384615,0.37704918,0.334339948,0.043857888,0.038890004,25.66544174
53.38005841,0.812741491,18.76329121,8.370922293,0.150507683,4.675772034,9.110731774,3.451642875,1.053553784,0.230778448,7.26,16.55,2.5,10.65,2.89,0.95,3.08,0.49,3,0.62,1.8,0.27,1.79,0.27,447.83,16.52,22.88,438.31,1.8,1.35,0.11,2.12,1.01,3.84,59.38,23.29,191.06,10.41,28.11,13.43,4.505196659,27.10835351,2.740748634,9.245810056,3.594430993,2.512110727,1.675977654,1.61452514,20.5467128,0.051090816,5.94972067,0.15,1.001815981,0.644673123,1.184357542,1.720670391,2.294096095,0.494493392,0.128329298,0.576642336,0.44697295,0.070292055,0.054485502,25.66544174
53.70332682,0.804060901,18.76142102,8.297350615,0.158826845,4.516638393,9.013423429,3.474337225,1.022447812,0.248166945,7.56,17.33,2.61,11.1,3.01,0.98,3.17,0.5,3.11,0.65,1.84,0.28,1.82,0.28,459.06,17.17,23.95,456.36,1.9,1.39,0.11,2.22,1.03,4.01,61.76,22.85,187.9,9.21,28.42,54.89,4.496785037,26.73616773,2.806958709,9.521978022,3.596971462,2.511627907,1.708791209,1.653846154,20.51827243,0.052171829,6.098901099,0.147368421,1.009318579,0.646476412,1.21978022,1.741758242,2.428738691,0.498898678,0.129295282,2.402188184,0.403063457,0.29212347,0.049015434,25.66544174
54.92398948,0.737636156,19.83643177,7.057844291,0.139552786,2.890736289,9.330100573,3.777893288,1.016741729,0.289073629,7.89,17.85,2.71,11.41,2.98,0.95,3.09,0.48,2.95,0.61,1.75,0.27,1.72,0.27,500.15,16.85,20.85,429.54,1.81,1.4,0.1,1.92,0.88,3.64,61.6,18.44,147.38,4.73,19.56,5.14,4.794635017,29.68249258,3.099803561,10.37790698,3.65578635,2.647651007,1.715116279,1.73255814,20.67114094,0.041687494,6.63372093,0.149171271,1.059347181,0.677151335,1.11627907,1.796511628,2.914506717,0.513888889,0.113946588,0.278741866,0.256507592,0.034875831,0.032093907,25.66544174
54.7534279,0.785067532,20.02928704,7.019822251,0.171104462,3.019490509,9.219511022,3.7542332,1.066886647,0.181169431,8.21,18.81,2.82,11.88,3.1,1.02,3.24,0.5,3.07,0.64,1.84,0.28,1.82,0.28,530.1,17.29,21.13,459.86,1.95,1.48,0.11,2.05,0.96,3.45,65.88,17.28,142.05,3.8,18.51,4.45,4.821119846,30.65934066,3.048297751,10.33516484,3.810294968,2.648387097,1.686813187,1.703296703,21.2516129,0.039860404,6.527472527,0.143589744,1.087912088,0.687102371,1.126373626,1.78021978,3.237310806,0.522925764,0.118565645,0.257523148,0.219907407,0.031326998,0.026751144,25.66544174
53.65419534,0.823903374,18.98996801,8.104630986,0.150714032,3.998945645,9.384460383,3.607089162,1.054998223,0.231094849,7.1,16.08,2.44,10.43,2.86,0.91,3.05,0.48,3.03,0.63,1.81,0.28,1.77,0.27,461.69,16.97,22.03,425.97,1.83,1.32,0.1,2.04,0.92,3.58,59.76,23.15,198.8,5.77,23.55,6.12,4.662087385,27.20624632,2.710632861,9.084745763,3.521508544,2.482517483,1.711864407,1.615819209,20.8951049,0.047716,5.892655367,0.147540984,0.947554508,0.614614025,1.152542373,1.723163842,2.142706237,0.496788009,0.120212139,0.264362851,0.24924406,0.030784708,0.029024145,25.66544174
53.27121734,0.820336237,19.8501114,7.251367227,0.151914118,4.364998987,9.611099858,3.585173182,0.951995139,0.14178651,6.49,14.99,2.32,9.98,2.78,0.92,2.96,0.47,2.91,0.6,1.73,0.27,1.7,0.26,477.15,16.26,19.87,404.31,1.7,1.19,0.09,1.76,0.84,3.41,55.63,23.24,194.69,8.35,27.65,12.6,4.537168321,29.34501845,2.579772399,8.817647059,3.421279213,2.334532374,1.711764706,1.635294118,20.01079137,0.041643089,5.870588235,0.152941176,0.921894219,0.613776138,1.035294118,1.741176471,2.076686014,0.472075869,0.108241082,0.542168675,0.35929432,0.06471827,0.042888695,25.66544174
58.52876328,0.701543395,18.44056925,7.085588294,0.160352776,2.184806574,7.556624574,3.858488675,1.262778112,0.220485067,7.35,19,3.18,14.31,4.1,1.23,4.42,0.71,4.53,0.95,2.77,0.43,2.71,0.42,428.49,27.44,22.86,782.34,2.75,1.58,0.1,1.33,1.108,3.91,90.81,20.52,113.58,15,13.4,0.95,5.121266787,15.61552478,1.832751843,7.011070111,3.309402332,1.792682927,1.671586716,1.512915129,22.14878049,0.053350137,5.280442804,0.152727273,0.692419825,0.521501458,0.490774908,1.63099631,6.888008452,0.677718833,0.048469388,0.046296296,0.730994152,0.008364149,0.132065504,31.32194141
50.82032813,0.770308123,19.50780312,9.703881553,0.180072029,4.731892757,11.50460184,2.200880352,0.460184074,0.120048019,3.6,9.15,1.432284115,7.1,1.95,0.77,2.53,0.46,2.95,0.623640963,1.73,0.254505563,1.62,0.26,480.8,16.63,7.9,406.6,1.1,2.4,0.08,0.372,0.323,2.9,47.85,31.69,332.3,21.18,31.9,17.81,2.661064426,28.91160553,1.501665153,5.648148148,2.877330126,1.846153846,1.820987654,1.203703704,24.53846154,0.016430948,4.382716049,0.236363636,0.550210463,0.426939266,0.22962963,1.561728395,1.223593139,0.231304348,0.022369212,0.562006942,0.668349637,0.053596148,0.063737587,28.395257
50.005113,0.766949586,19.42938951,9.714694754,0.194293895,4.877799366,12.27119337,2.219040802,0.409039779,0.112485939,2.99,7.66,1.32,6.2,1.96,0.74,2.27,0.38,2.51,0.53,1.53,0.24,1.48,0.22,457.13,15.26,7,358.65,1,1.2,0.07,0.34,0.29,1.56,33.18,31,283.69,12.16,29.62,12.28,2.628080581,29.95609436,1.365196259,5.175675676,2.174311927,1.525510204,1.695945946,1.324324324,16.92857143,0.015312931,4.189189189,0.22,0.501965924,0.406290957,0.22972973,1.533783784,1.264232084,0.214166667,0.022280472,0.396129032,0.392258065,0.043286686,0.042863689,28.395257
50.31382871,0.759263009,20.65195384,9.414861308,0.172099615,3.938044138,11.945738,2.217047985,0.445434298,0.141729095,3.11,7.89,1.37,6.32,1.99,0.75,2.29,0.37,2.49,0.53,1.52,0.23,1.48,0.22,477.87,15.29,7.34,369.18,1.02,1.23,0.07,0.36,0.3,1.62,34.76,29.48,270.97,6.94,26.1,8.67,2.662482284,31.25376063,1.419986744,5.331081081,2.273381295,1.56281407,1.682432432,1.344594595,17.46733668,0.015359826,4.27027027,0.215686275,0.516023545,0.413342054,0.243243243,1.547297297,1.362438646,0.222881356,0.023544801,0.294097693,0.23541384,0.031996162,0.025611691,28.395257
50.55896868,0.785577601,18.93443448,10.17222278,0.181287139,4.985396314,11.48151878,2.276160741,0.463289354,0.161144123,3.13,7.92,1.36,6.4,2.01,0.75,2.33,0.38,2.56,0.54,1.56,0.24,1.5,0.23,446.17,15.81,7.37,369.91,1.04,1.25,0.08,0.36,0.3,1.65,35.21,32.77,276.89,24.42,32.14,18.31,2.739450096,28.22074636,1.410063579,5.28,2.227071474,1.55721393,1.706666667,1.34,17.51741294,0.016518367,4.266666667,0.221153846,0.500948767,0.404807084,0.24,1.553333333,1.335945682,0.238596491,0.022770398,0.558742753,0.745193775,0.066127343,0.088193868,28.395257
54.98837562,0.737895482,17.08278581,9.198423127,0.181946831,4.518346305,9.2995047,2.921257455,0.919842313,0.151622359,6.03,14.77,2.168253058,10.08,3.13,0.94,3.61,0.57,3.86,0.808110432,2.22,0.307257236,1.84,0.34,480.1,22.64,15.9,693.3,1.8,3.3,0.11,0.741,0.685,4.5,77.58,29.69,304.8,14.69,28.6,13.58,3.841099768,21.20583039,2.214548039,8.027173913,3.426678445,1.926517572,2.097826087,1.701086957,24.78594249,0.0331181,5.47826087,0.188888889,0.652385159,0.445229682,0.402717391,1.961956522,2.274606299,0.413043478,0.032729682,0.457393062,0.494779387,0.044553806,0.048195538,28.60820854
54.88110766,1.645429919,15.55131935,9.63178489,0.160529748,5.608508077,8.628473964,3.180495636,0.531754791,0.180595967,5.46,15.53,2.84,13.72,4.3,1.35,4.48,0.7,4.24,0.82,2.21,0.33,1.99,0.29,336.34,23.51,10.24,351.06,3.14,8.8,0.63,0.68,0.54,1.51,116.71,23.48,171.39,215.54,31.96,103.78,3.712250426,14.30625266,1.85406597,7.804020101,4.964270523,1.269767442,2.130653266,2.16080402,27.14186047,0.030445383,6.894472362,0.092356688,0.66056997,0.583581455,0.341708543,2.251256281,2.04831087,0.430232558,0.028923862,4.419931857,9.179727428,0.605519575,1.257599627,29.13851006
56.06626932,1.616324881,15.45610668,9.192847762,0.161632488,5.061117285,8.283665017,3.283159915,0.686938075,0.19193858,5.83,16.68,3.03,14.7,4.51,1.42,4.68,0.72,4.31,0.84,2.26,0.34,2.1,0.31,348.27,23.01,12.27,431.41,3.39,7.63,0.62,0.85,0.71,1.92,123.64,21.42,157.25,137.17,28.34,85.14,3.97009799,15.13559322,1.876008823,7.942857143,5.37331595,1.292682927,2.052380952,2.147619048,27.41463415,0.035231286,7,0.091445428,0.724902216,0.638852673,0.404761905,2.228571429,2.743465819,0.479268293,0.036940461,3.974789916,6.403828198,0.541430843,0.872305246,29.13851006
